"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-10","9.62",,"0.01",,"0.0","0.0","67","82","58",,"  260","  260",,"23.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-11","7.16",,"0.15",,"0.0","0.0","67","70","53",,"  340","   10",,"15.0","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-12","13.87",,"1.02",,"0.0","0.0","53","54","46",,"   80","   80",,"25.1","34.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-13","8.95",,"0.93",,"0.0","0.0","48","53","46",,"   70","  100",,"18.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-14","8.72",,"0.01",,"0.0","0.0","51","58","47",,"  300","  310",,"25.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-15","8.72",,"0.00",,"0.0","0.0","57","74","46",,"  280","  260",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-16","7.38",,"0.00",,"0.0","0.0","66","75","58",,"  270","  320",,"16.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-17","8.50",,"0.07",,"0.0","0.0","69","82","58",,"  250","  250",,"19.9","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-18","7.16",,"0.00",,"0.0","0.0","69","78","61",,"  210","  350",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-19","7.61",,"0.00",,"0.0","0.0","71","85","60",,"  190","  170",,"17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-20","12.97",,"0.00",,"0.0","0.0","79","89","71",,"  230","  230",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-21","14.54",,"0.00",,"0.0","0.0","70","74","60",,"  310","  310",,"25.9","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-22","6.71",,"0.00",,"0.0","0.0","66","75","54",,"  240","  210",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-23","8.05",,"0.50",,"0.0","0.0","67","76","61",,"  220","  210",,"19.9","23.0","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-24","14.99",,"0.06",,"0.0","0.0","73","82","65",,"  320","  330",,"29.1","36.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-25","8.50",,"0.03",,"0.0","0.0","67","74","57",,"  200","  190",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-26","7.61",,"0.12",,"0.0","0.0","72","88","63",,"  270","  260",,"18.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-27","7.83",,"0.00",,"0.0","0.0","76","83","67",,"  310","  310",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-28","7.83",,"0.35",,"0.0","0.0","72","83","63",,"  260","  250",,"25.1","33.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-29","9.40",,"0.20",,"0.0","0.0","77","90","69",,"  340","  330",,"31.1","38.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-30","7.61",,"0.09",,"0.0","0.0","74","84","69",,"  210","  190",,"19.9","25.9",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-05-31","7.61",,"0.00",,"0.0","0.0","74","83","67",,"  310","  320",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-01","5.59",,"0.01",,"0.0","0.0","74","84","65",,"  280","  290",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-02","7.16",,"0.37",,"0.0","0.0","73","82","63",,"  250","  260",,"33.1","45.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-03","10.51",,"0.00",,"0.0","0.0","67","73","59",,"  300","  300",,"23.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-04","7.83",,"0.00",,"0.0","0.0","65","74","54",,"  230","  250",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-05","10.74",,"0.68",,"0.0","0.0","73","84","65",,"  190","  180",,"23.0","27.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-06","9.62",,"0.00",,"0.0","0.0","77","86","71",,"  340","  330",,"21.9","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-07","5.82",,"0.00",,"0.0","0.0","76","83","67",,"   10","  350",,"13.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-08","8.95",,"0.00",,"0.0","0.0","73","82","63",,"   80","   80",,"19.9","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-09","14.09",,"0.00",,"0.0","0.0","70","81","60",,"   80","   80",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-10","8.28",,"0.20",,"0.0","0.0","69","80","62",,"   70","   70",,"16.1","23.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-11","14.32",,"0.18",,"0.0","0.0","73","80","65",,"  320","  340",,"25.1","35.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-12","9.17",,"0.00",,"0.0","0.0","70","76","60",,"  110","  130",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-13","8.50",,"1.49",,"0.0","0.0","64","71","55",,"   50","   50",,"21.0","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-14","16.33",,"0.00",,"0.0","0.0","64","73","57",,"  270","  270",,"29.1","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-15","11.41",,"0.00",,"0.0","0.0","67","81","53",,"  230","  220",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-16","9.84",,"0.04",,"0.0","0.0","73","82","67",,"  290","  290",,"25.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-17","5.14",,"0.11",,"0.0","0.0","72","80","68",,"  340","  340",,"19.9","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-18","6.71",,"0.00",,"0.0","0.0","71","83","71",,"  240","  230",,"19.9","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-19","4.92",,"1.76",,"0.0","0.0","74","85","69",,"  130","  120",,"18.1","21.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-20","7.61",,"2.87",,"0.0","0.0","75","87","68",,"  290","  300",,"28.0","35.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-21","15.21",,"0.05",,"0.0","0.0","76","81","70",,"  340","  330",,"29.1","36.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-22","11.41",,"0.00",,"0.0","0.0","74","82","64",,"  320","  320",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-23","8.28",,"0.00",,"0.0","0.0","74","84","61",,"  280","  340",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-24","5.59",,"0.00",,"0.0","0.0","76","86","65",,"  220","  180",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-25","8.72",,"0.00",,"0.0","0.0","80","88","74",,"  280","  290",,"18.1","23.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-26","6.93",,"0.00",,"0.0","0.0","81","90","70",,"  270","  280",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-27","6.71",,"0.00",,"0.0","0.0","83","92","74",,"  320","  330",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-28","4.70",,"0.09",,"0.0","0.0","83","93","69",,"  250","  250",,"23.9","29.1",,,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-29","8.50",,"0.09",,"0.0","0.0","79","94","71",,"  290","  260",,"36.0","46.1","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-06-30","13.87",,"0.00",,"0.0","0.0","79","88","70",,"  300","  320",,"28.0","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-01","7.61",,"0.00",,"0.0","0.0","75","85","64",,"  250","  200",,"14.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-02","10.51",,"0.39",,"0.0","0.0","80","91","69",,"  280","  280",,"42.9","53.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-03","4.70",,"0.14",,"0.0","0.0","80","90","74",,"   80","   80",,"21.0","25.1",,,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-04","4.92",,"0.00",,"0.0","0.0","81","92","73",,"  160","  180",,"14.1","19.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-05","4.47",,"0.33",,"0.0","0.0","80","91","73",,"  150","  150",,"19.9","25.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-06","6.71",,"2.27",,"0.0","0.0","80","90","72",,"  320","  320",,"29.1","35.1","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-07","7.61",,"0.00",,"0.0","0.0","79","87","72",,"  120","   10",,"13.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-08","6.04",,"0.10",,"0.0","0.0","74","79","69",,"   70","   80",,"14.1","19.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-09","6.71",,"0.00",,"0.0","0.0","77","87","68",,"  240","  250",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-10","8.50",,"0.00",,"0.0","0.0","80","90","72",,"  180","  180",,"14.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-11","7.38",,"1.36",,"0.0","0.0","78","88","71",,"  250","  280",,"31.1","38.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-12","9.84",,"0.00",,"0.0","0.0","78","89","73",,"  290","  260",,"18.1","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-13","6.26",,"0.00",,"0.0","0.0","80","88","72",,"  240","  240",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-14","8.50",,"0.00",,"0.0","0.0","83","91","74",,"  260","  290",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-15","7.61",,"0.00",,"0.0","0.0","80","87","70",,"  290","  330",,"15.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-16","5.82",,"0.05",,"0.0","0.0","82","93","70",,"  330","  260",,"15.0","21.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-17","10.29",,"0.48",,"0.0","0.0","86","96","75",,"  240","  240",,"44.1","52.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-18","2.91",,"0.02",,"0.0","0.0","79","89","75",,"  260","  260",,"21.0","23.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-19","8.50",,"0.00",,"0.0","0.0","83","95","75",,"  240","  210",,"17.0","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-20","9.40",,"0.00",,"0.0","0.0","89","97","80",,"  230","  240",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-21","10.29",,"0.00",,"0.0","0.0","90","98","81",,"  250","  250",,"23.0","28.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-22","8.05",,"0.37",,"0.0","0.0","85","94","74",,"  260","  250",,"44.1","59.9","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-23","7.61",,"0.50",,"0.0","0.0","74","77","66",,"  320","  330",,"23.9","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-24","7.61",,"0.00",,"0.0","0.0","74","85","65",,"  340","  340",,"15.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-25","5.82",,"0.00",,"0.0","0.0","78","87","68",,"  310","  330",,"16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-26","4.03",,"0.00",,"0.0","0.0","79","88","68",,"  160","  330",,"10.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-27","5.82",,"0.00",,"0.0","0.0","80","90","70",,"  190","  190",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-28","9.40",,"0.00",,"0.0","0.0","81","91","72",,"  230","  230",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-29","8.50",,"0.01",,"0.0","0.0","84","93","76",,"  220","  220",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-30","8.72",,"0.00",,"0.0","0.0","85","96","76",,"  230","  240",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-07-31","5.82",,"0.01",,"0.0","0.0","80","92","74",,"  360","  360",,"23.9","31.1",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-01","4.70",,"0.00",,"0.0","0.0","79","90","73",,"  260","  180",,"12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-02","3.80",,"0.00",,"0.0","0.0","78","87","72",,"  200","  210",,"17.0","21.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-03","3.80",,"0.00",,"0.0","0.0","79","89","71",,"  240","  230",,"12.1","15.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-04","5.82",,"0.00",,"0.0","0.0","82","90","75",,"   30","  250",,"13.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-05","6.71",,"0.00",,"0.0","0.0","81","88","73",,"   10","   10",,"14.1","21.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-06","5.82",,"0.01",,"0.0","0.0","78","86","73",,"  170","  350",,"15.0","19.0","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-07","7.83",,"1.63",,"0.0","0.0","79","91","69",,"  330","  340",,"25.9","36.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-08","8.28",,"0.00",,"0.0","0.0","76","89","69",,"  270","  260",,"25.9","33.1","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-09","8.50",,"0.00",,"0.0","0.0","79","88","70",,"  290","  270",,"21.9","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-10","8.28",,"0.00",,"0.0","0.0","77","85","68",,"  300","  320",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-11","6.49",,"0.00",,"0.0","0.0","74","83","64",,"  290","  280",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-12","5.82",,"0.00",,"0.0","0.0","77","88","64",,"  210","  210",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-13","5.37",,"0.14",,"0.0","0.0","77","80","75",,"  230","  240",,"15.0","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-14","5.14",,"0.42",,"0.0","0.0","76","83","72",,"   80","  350",,"12.1","19.0","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-15","6.93",,"0.00",,"0.0","0.0","77","87","70",,"   80","   20",,"14.1","21.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-16","4.92",,"0.00",,"0.0","0.0","77","89","71",,"  150","  160",,"12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-17","5.37",,"0.00",,"0.0","0.0","81","89","75",,"  210","  210",,"13.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-18","5.14",,"0.00",,"0.0","0.0","82","91","75",,"  320","  340",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-19","5.37",,"0.03",,"0.0","0.0","82","93","75",,"  220","  240",,"17.0","23.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-20","4.70",,"0.00",,"0.0","0.0","83","92","76",,"  210","  220",,"16.1","19.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-21","8.95",,"0.24",,"0.0","0.0","82","92","75",,"  360","  220",,"21.9","28.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-22","8.95",,"0.20",,"0.0","0.0","82","92","75",,"  240","  230",,"17.0","23.9",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-23","7.38",,"0.08",,"0.0","0.0","73","76","65",,"   20","  350",,"17.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-24","7.61",,"0.00",,"0.0","0.0","69","79","62",,"   30","  350",,"15.0","29.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-25","10.96",,"0.00",,"0.0","0.0","69","78","62",,"   70","   40",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-26","8.50",,"0.00",,"0.0","0.0","67","75","61",,"   80","   30",,"16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-27","5.59",,"0.00",,"0.0","0.0","68","79","61",,"  130","   40",,"10.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-28","5.14",,"0.03",,"0.0","0.0","73","85","66",,"  290","  250",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-29","8.95",,"0.00",,"0.0","0.0","74","83","64",,"  330","  310",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-30","10.07",,"0.00",,"0.0","0.0","76","88","65",,"  250","  230",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-08-31","7.38",,"0.00",,"0.0","0.0","78","86","68",,"   20","   10",,"16.1","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-01","7.38",,"0.00",,"0.0","0.0","74","85","65",,"  130","   30",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-02","7.61",,"0.24",,"0.0","0.0","74","87","67",,"  340","  330",,"23.0","28.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-03","6.26",,"0.00",,"0.0","0.0","76","87","67",,"  180","  350",,"13.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-04","9.17",,"0.19",,"0.0","0.0","77","92","69",,"  330","  330",,"30.0","36.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-05","8.95",,"0.00",,"0.0","0.0","73","77","66",,"   20","   40",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-06","13.20",,"0.07",,"0.0","0.0","66","69","60",,"   40","   40",,"23.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-07","8.50",,"0.00",,"0.0","0.0","66","79","58",,"  310","  310",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-08","5.14",,"0.00",,"0.0","0.0","72","82","61",,"  300","  300",,"13.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-09","4.03",,"0.00",,"0.0","0.0","75","84","67",,"  120","  120",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-10","6.04",,"0.00",,"0.0","0.0","73","84","65",,"  210","  180",,"14.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-11","9.40",,"0.06",,"0.0","0.0","77","90","68",,"  250","  240",,"21.0","21.9",,,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-12","10.51",,"0.05",,"0.0","0.0","80","88","66",,"  330","  330",,"35.1","38.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-13","11.63",,"0.00",,"0.0","0.0","67","73","63",,"  110","   90",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-14","8.05",,"0.08",,"0.0","0.0","69","79","61",,"  200","  190",,"15.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-15","5.14",,"0.06",,"0.0","0.0","76","84","68",,"  290","  240",,"12.1","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-16","4.25",,"0.00",,"0.0","0.0","75","84","67",,"   90","   90",,"13.0","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-17","7.38",,"0.00",,"0.0","0.0","73","81","60",,"   50","   50",,"17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-18","6.71",,"0.00",,"0.0","0.0","67","76","57",,"   90","   10",,"16.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-19","5.82",,"0.00",,"0.0","0.0","62","72","53",,"   30","   30",,"14.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-20","7.38",,"0.00",,"0.0","0.0","65","78","55",,"  220","  220",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-21","5.37",,"0.00",,"0.0","0.0","70","85","59",,"  220","  210",,"12.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-22","5.14",,"0.00",,"0.0","0.0","74","89","63",,"  230","  190",,"15.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-23","11.41",,"0.24",,"0.0","0.0","78","92","70",,"  230","  210",,"21.9","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-24","9.17",,"0.00",,"0.0","0.0","74","78","64",,"  300","  310",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-25","5.37",,"0.00",,"0.0","0.0","69","81","59",,"  220","  320",,"14.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2019-09-26","7.83",,"0.01",,"0.0","0.0","71","85","62",,"  330","  330",,"23.0","29.1",,,,,,,,
